Cliente_ID,Frecuencia,Transaccionalidad,Ingresos,Indice_Cliente,Categoria_Indice,Cluster
3665,8.0,1575.54,819.16,-0.20630904104760311,Muy Bajo,0
3666,14.0,434.37,750.0,-0.1310906028737644,Muy Bajo,0
3667,21.0,2016.98,664.0,0.12421180980378355,Muy Bajo,0
3668,2.0,19.71,517.09,-0.4441983609304832,Muy Bajo,0
3669,18.0,2305.76,1257.49,0.08168009297463488,Muy Bajo,0
3670,13.0,309.81,158.0,-0.17392880450268955,Muy Bajo,0
3671,5.0,876.98,1022.18,-0.31353541526454803,Muy Bajo,0
3672,1.0,0.03,100901.0,1.5589113694948038,Muy Bajo,0
3673,10.0,1431.05,1313.46,-0.1572122103370411,Muy Bajo,0
3674,17.0,1637.89,749.0,0.009269738152623289,Muy Bajo,0
3675,24.0,1525.08,899.16,0.17179743606043274,Muy Bajo,0
3676,39.0,4538.73,2171.07,0.7265636563877486,Muy Bajo,0
3677,10.0,835.44,785.0,-0.20215644042232944,Muy Bajo,0
3678,1.0,0.03,1240.0,-0.45443852458280665,Muy Bajo,0
3679,4.0,2000.33,976.37,-0.2735412692114617,Muy Bajo,0
3680,16.0,771.87,566.0,-0.06796558949069652,Muy Bajo,0
3681,7.0,762.24,0.0,-0.2933628290637845,Muy Bajo,0
3682,2.0,0.04,1910.72,-0.4171759795403514,Muy Bajo,0
3683,2.0,25.31,670.03,-0.44078647478557004,Muy Bajo,0
3684,42.0,10581.98,1148.0,1.1247289525668611,Muy Bajo,0
3685,23.0,28152.28,150.0,1.6649408936107186,Muy Bajo,0
3686,77.0,2892.83,819.0,1.5056122853666298,Muy Bajo,0
3687,4.0,938.54,872.34,-0.33673273470435017,Muy Bajo,0
3688,8.0,1938.76,990.0,-0.18195995168269827,Muy Bajo,0
3689,15.0,2851.58,849.0,0.033695132179937685,Muy Bajo,0
3690,17.0,425.58,150.0,-0.07258123814973894,Muy Bajo,0
3691,2.0,2.35,1068.0,-0.4340676898750691,Muy Bajo,0
3692,18.0,1602.85,606.0,0.02807693103837007,Muy Bajo,0
3693,80.0,5862.66,800.0,1.7472332464117082,Muy Bajo,0
3694,10.0,149.24,1750.0,-0.22214189162405074,Muy Bajo,0
3695,3.0,69.72,0.0,-0.42805519514914137,Muy Bajo,0
3696,15.0,1589.11,1976.19,-0.01616932646019279,Muy Bajo,0
3697,6.0,2124.97,1037.71,-0.2177067542414827,Muy Bajo,0
3698,24.0,2043.52,1095.62,0.20559464866336488,Muy Bajo,0
3699,6.0,890.52,451.0,-0.3005832681745298,Muy Bajo,0
3700,14.0,741.86,158.0,-0.12535880796907561,Muy Bajo,0
3701,12.0,1471.13,833.77,-0.11717271551276602,Muy Bajo,0
3702,11.0,1727.98,777.59,-0.12724195014621784,Muy Bajo,0
3703,11.0,1753.3,889.0,-0.12353446653849015,Muy Bajo,0
3704,23.0,3483.05,850.0,0.25974358282551135,Muy Bajo,0
3705,2.0,132.64,0.0,-0.44814720205690317,Muy Bajo,0
3706,24.0,2734.76,1090.0,0.24525145424081335,Muy Bajo,0
3707,7.0,254.78,158.0,-0.3193675146618337,Muy Bajo,0
3708,12.0,2897.57,1130.61,-0.02910604833968836,Muy Bajo,0
3709,21.0,1228.78,0.0,0.06544877973988822,Muy Bajo,0
3710,20.0,500.73,2085.0,0.04196962452623129,Muy Bajo,0
3711,22.0,1528.03,1818.74,0.14312031337668438,Muy Bajo,0
3712,2.0,0.04,628.0,-0.4430894680276356,Muy Bajo,0
3713,11.0,2058.48,716.34,-0.1094640771433415,Muy Bajo,0
3714,17.0,1237.2,819.16,-0.012366501322911432,Muy Bajo,0
3715,5.0,295.55,1116.14,-0.3450896835087571,Muy Bajo,0
3716,2.0,19.71,910.64,-0.4362478702589643,Muy Bajo,0
3717,6.0,1243.58,494.27,-0.2793958992217785,Muy Bajo,0
3718,1.0,0.62,0.0,-0.4794550388082184,Muy Bajo,0
3719,32.0,3024.09,1212.0,0.45405939557844816,Muy Bajo,0
3720,15.0,5527.5,678.49,0.1842089581140291,Muy Bajo,0
3721,2.0,19.72,682.95,-0.4408470845719483,Muy Bajo,0
3722,7.0,2237.27,796.69,-0.19240258543764124,Muy Bajo,0
3723,19.0,2095.4,1780.0,0.10384491053251559,Muy Bajo,0
3724,33.0,2005.05,704.0,0.4088786417626499,Muy Bajo,0
3725,26.0,7633.18,833.77,0.569328803172186,Muy Bajo,0
3726,22.0,2281.26,1233.06,0.17462533726743298,Muy Bajo,0
3727,1.0,0.02,650.0,-0.46635827029318505,Muy Bajo,0
3728,4.0,53.98,980.0,-0.3854507533699441,Muy Bajo,0
3729,4.0,2387.45,6000.96,-0.14976172040941188,Muy Bajo,0
3730,7.0,1008.01,578.0,-0.2675457598384638,Muy Bajo,0
3731,32.0,3952.77,1118.87,0.505609383521905,Muy Bajo,0
3732,35.0,1988.67,833.77,0.4579820239219751,Muy Bajo,0
3733,17.0,1449.96,833.77,0.0001697492660855844,Muy Bajo,0
3734,22.0,2194.78,1561.73,0.17628951553959987,Muy Bajo,0
3735,21.0,28940.65,7142.06,1.8041288789195373,Muy Bajo,0
3736,1.0,0.03,681.6,-0.46571931226156704,Muy Bajo,0
3737,17.0,2294.72,760.0,0.047282528948736004,Muy Bajo,0
3738,1.0,0.03,0.0,-0.4794889843279049,Muy Bajo,0
3739,2.0,180.09,1607.79,-0.4129366294698002,Muy Bajo,0
3740,19.0,21617.29,0.0,1.1910730089533643,Muy Bajo,0
3741,13.0,1781.95,849.15,-0.07526695374427775,Muy Bajo,0
3742,3.0,750.19,822.13,-0.3722958471638839,Muy Bajo,0
3743,13.0,1293.74,2000.0,-0.08010655536188502,Muy Bajo,0
3744,18.0,21163.51,1003.72,1.1615299167138982,Muy Bajo,0
3745,1.0,0.02,2524.0,-0.42849975290422204,Muy Bajo,0
3746,2.0,1.93,2210.0,-0.4110211891364147,Muy Bajo,0
3747,1.0,0.02,150.0,-0.47645926212588596,Muy Bajo,0
3748,2.0,19.71,0.0,-0.4546446046640258,Muy Bajo,0
3749,19.0,2638.04,1293.0,0.12522721703443213,Muy Bajo,0
3750,18.0,1137.21,790.39,0.005011480252457007,Muy Bajo,0
3751,16.0,2173.86,860.0,0.01863697869904901,Muy Bajo,0
3752,2.0,0.04,4185.0,-0.37123101212980136,Muy Bajo,0
3753,2.0,19.74,0.0,-0.4546428786206519,Muy Bajo,0
3754,27.0,1741.78,874.0,0.25489322642064494,Muy Bajo,0
3755,8.0,356.66,903.0,-0.2747432983227648,Muy Bajo,0
3756,3.0,1203.03,0.0,-0.362850454613605,Muy Bajo,0
3757,18.0,3305.05,156.78,0.11693749697085776,Muy Bajo,0
3758,9.0,1308.54,807.63,-0.19819166073630262,Muy Bajo,0
3759,21.0,1518.95,819.16,0.09869230353931817,Muy Bajo,0
3760,9.0,475.63,1200.0,-0.23818630129046847,Muy Bajo,0
3761,58.0,2388.35,160.0,1.0127442237542463,Muy Bajo,0
3762,17.0,1347.12,819.16,-0.006042278400969377,Muy Bajo,0
3763,8.0,1678.85,692.25,-0.20292895676268485,Muy Bajo,0
3764,1.0,0.02,375.0,-0.4719138158011706,Muy Bajo,0
3765,3.0,218.09,3101.01,-0.3568722066034127,Muy Bajo,0
3766,6.0,366.5,0.0,-0.33984373776719723,Muy Bajo,0
3767,14.0,4626.52,1450.0,0.12424521002079598,Muy Bajo,0
3768,29.0,2277.95,1630.61,0.34845086222893373,Muy Bajo,0
3769,1.0,0.05,850.0,-0.4623161475167308,Muy Bajo,0
3770,2.0,0.05,685.17,-0.44193394527369323,Muy Bajo,0
3771,22.0,3170.63,1477.43,0.23073180253037248,Muy Bajo,0
3772,5.0,179.79,0.0,-0.37429815158911844,Muy Bajo,0
3773,39.0,39451.41,887.37,2.709323702584092,Muy Bajo,0
3774,3.0,157.81,150.0,-0.4199566589057914,Muy Bajo,0
3775,33.0,2226.43,4110.99,0.49044364749458114,Muy Bajo,0
3776,27.0,1928.51,985.44,0.2678880047872154,Muy Bajo,0
3777,20.0,1889.57,1907.21,0.11828451649692068,Muy Bajo,0
3778,26.0,1965.27,0.0,0.22638304527418582,Muy Bajo,0
3779,23.0,29495.17,1164.85,1.7627057562791006,Muy Bajo,0
3780,8.0,2094.49,713.32,-0.17858954536936578,Muy Bajo,0
3781,2.0,300.23,2000.0,-0.3981009810917449,Muy Bajo,0
3782,28.0,3926.28,1400.0,0.41491629004818964,Muy Bajo,0
3783,19.0,1430.98,807.0,0.0459611224766915,Muy Bajo,0
3784,22.0,3389.04,923.2,0.2321014282332254,Muy Bajo,0
3785,2.0,0.04,0.0,-0.45577631376950795,Muy Bajo,0
3786,5.0,277.59,150.0,-0.3656409526404187,Muy Bajo,0
3787,1.0,0.12,850.0,-0.46231212008219175,Muy Bajo,0
3788,27.0,1428.27,0.0,0.21919896409211598,Muy Bajo,0
3789,18.0,1042.27,418.0,-0.007973888375280399,Muy Bajo,0
3790,18.0,1670.28,833.77,0.03655790701455765,Muy Bajo,0
3791,7.0,2156.11,1014.0,-0.19268201504148325,Muy Bajo,0
3792,10.0,1001.55,816.44,-0.1919641878946465,Muy Bajo,0
3793,81.0,5406.46,860.0,1.7459100944032462,Muy Bajo,0
3794,11.0,415.41,158.0,-0.21527732224779936,Muy Bajo,0
3795,16.0,13879.65,888.37,0.692700151164866,Muy Bajo,0
3796,34.0,2813.76,819.16,0.48144614864218294,Muy Bajo,0
3797,6.0,246.46,1200.0,-0.3225078322554502,Muy Bajo,0
3798,4.0,295.93,1050.0,-0.3701160747029231,Muy Bajo,0
3799,32.0,2366.11,1110.61,0.41415438248282055,Muy Bajo,0
3800,1.0,0.65,1207.0,-0.45506951848070454,Muy Bajo,0
3801,20.0,2683.67,2250.0,0.1708979225845178,Muy Bajo,0
3802,28.0,1502.9,807.63,0.2635206079368634,Muy Bajo,0
3803,1.0,0.06,1400.0,-0.4512044811529685,Muy Bajo,0
3804,2.0,82.8,1000.0,-0.43081275178332806,Muy Bajo,0
3805,10.0,1731.52,1231.12,-0.1415881665869345,Muy Bajo,0
3806,21.0,28326.83,807.63,1.6408448294044833,Muy Bajo,0
3807,28.0,2976.82,1265.44,0.3575709397336413,Muy Bajo,0
3808,15.0,2205.85,1090.62,0.0014244025457189756,Muy Bajo,0
3809,4.0,1015.95,1400.0,-0.3216191887510303,Muy Bajo,0
3810,6.0,902.25,2215.74,-0.26425713656165656,Muy Bajo,0
3811,8.0,754.17,519.24,-0.25962536152233273,Muy Bajo,0
3812,19.0,6686.18,1022.02,0.3526617242870854,Muy Bajo,0
3813,7.0,5010.63,692.0,-0.03495287606029032,Muy Bajo,0
3814,11.0,1285.1,807.63,-0.15211608553789258,Muy Bajo,0
3815,1.0,0.01,970.0,-0.4598942108680477,Muy Bajo,0
3816,6.0,3021.1,888.21,-0.1691683091779179,Muy Bajo,0
3817,9.0,390.01,180.0,-0.2637184524182675,Muy Bajo,0
3818,31.0,2452.37,1022.18,0.3936187759044156,Muy Bajo,0
3819,8.0,1697.6,1600.0,-0.18351182898173354,Muy Bajo,0
3820,24.0,771.48,650.0,0.12340570025818207,Muy Bajo,0
3821,42.0,2909.56,1408.0,0.6885504782291935,Muy Bajo,0
3822,6.0,823.26,639.5,-0.3006449834978685,Muy Bajo,0
3823,3.0,210.72,1239.3,-0.39490647293531417,Muy Bajo,0
3824,27.0,6628.31,2420.79,0.5672868769953462,Muy Bajo,0
3825,9.0,9962.63,1987.19,0.3235489478350319,Muy Bajo,0
3826,18.0,3263.0,1055.0,0.132663985276389,Muy Bajo,0
3827,4.0,376.85,620.0,-0.3741472133518666,Muy Bajo,0
3828,7.0,1638.95,904.25,-0.22465386912350233,Muy Bajo,0
3829,20.0,2606.92,330.0,0.12769431964873804,Muy Bajo,0
3830,5.0,156.33,0.0,-0.37564791750750237,Muy Bajo,0
3831,1.0,0.02,0.0,-0.47948955967569623,Muy Bajo,0
3832,1.0,0.02,300.0,-0.4734289645760757,Muy Bajo,0
3833,4.0,35.05,0.0,-0.4063378307309641,Muy Bajo,0
3834,1.0,0.02,200.0,-0.4754491629426159,Muy Bajo,0
3835,13.0,1886.91,2380.0,-0.03830189663263886,Muy Bajo,0
3836,14.0,1660.82,966.66,-0.05615011122913724,Muy Bajo,0
3837,5.0,198.99,180.0,-0.3695571267700549,Muy Bajo,0
3838,1.0,0.01,1300.0,-0.4532275562584651,Muy Bajo,0
3839,1.0,0.02,1980.0,-0.4394896320182007,Muy Bajo,0
3840,9.0,8.6,1600.0,-0.2569759757212746,Muy Bajo,0
3841,8.0,1708.06,1025.33,-0.19451948914503284,Muy Bajo,0
3842,20.0,624.07,1200.0,0.031187208640213973,Muy Bajo,0
3843,30.0,2499.91,675.95,0.3656473512891661,Muy Bajo,0
3844,33.0,25520.84,0.0,1.7476322289737773,Muy Bajo,0
3845,21.0,8043.06,849.15,0.4746613888976331,Muy Bajo,0
3846,4.0,13.25,180.0,-0.40395573185622036,Muy Bajo,0
3847,21.0,2783.7,833.0,0.1717390108975979,Muy Bajo,0
3848,37.0,6069.58,830.0,0.7401243083631536,Muy Bajo,0
3849,45.0,2619.35,960.12,0.7339415311657059,Muy Bajo,0
3850,6.0,259.99,188.91,-0.3421554103580758,Muy Bajo,0
3851,22.0,8554.65,1230.05,0.5355026373413789,Muy Bajo,0
3852,14.0,1949.18,2007.44,-0.018533561760005778,Muy Bajo,0
3853,10.0,983.94,1208.0,-0.18506708663109667,Muy Bajo,0
3854,27.0,2100.67,1128.91,0.28069157095866826,Muy Bajo,0
3855,26.0,4691.65,2161.69,0.4269151424676145,Muy Bajo,0
3856,7.0,6103.23,1500.0,0.04423282641851855,Muy Bajo,0
3857,13.0,1364.97,0.0,-0.1164123203752766,Muy Bajo,0
3858,20.0,2099.11,0.0,0.0918109288492774,Muy Bajo,0
3859,25.0,15043.16,819.16,0.9716531196360894,Muy Bajo,0
3860,6.0,205.39,925.0,-0.3304263311422945,Muy Bajo,0
3861,4.0,186.84,0.0,-0.39760462660685936,Muy Bajo,0
3862,2.0,1204.35,0.0,-0.3864866039157594,Muy Bajo,0
3863,9.0,4050.51,819.16,-0.04020009353424149,Muy Bajo,0
3864,30.0,5586.84,719.69,0.5441368217936882,Muy Bajo,0
3865,3.0,20.7,0.0,-0.43087555002208167,Muy Bajo,0
3866,17.0,2088.89,0.0,0.020086637774754303,Muy Bajo,0
3867,4.0,185.59,180.0,-0.39404018802099927,Muy Bajo,0
3868,7.0,900.05,1118.0,-0.26284814341399454,Muy Bajo,0
3869,4.0,289.27,2810.0,-0.33494376508082013,Muy Bajo,0
3870,32.0,2137.3,753.0,0.39376541829155826,Muy Bajo,0
3871,2.0,101.31,800.0,-0.4337881797547168,Muy Bajo,0
3872,4.0,177.8,150.0,-0.3950944434603821,Muy Bajo,0
3873,17.0,2283.48,719.41,0.04581583951433898,Muy Bajo,0
3874,24.0,1947.78,787.54,0.19386244178184567,Muy Bajo,0
3875,12.0,3194.2,0.0,-0.03488007155837075,Muy Bajo,0
3876,10.0,1491.19,819.16,-0.1637379092459861,Muy Bajo,0
3877,5.0,201.18,1881.0,-0.33506755138891225,Muy Bajo,0
3878,16.0,1091.32,1419.0,-0.032353812231110335,Muy Bajo,0
3879,3.0,157.81,150.0,-0.4199566589057914,Muy Bajo,0
3880,8.0,609.46,1000.0,-0.2582389137432202,Muy Bajo,0
3881,27.0,1855.28,813.16,0.2601943351656684,Muy Bajo,0
3882,8.0,361.83,158.0,-0.28949632134538833,Muy Bajo,0
3883,13.0,1562.43,819.0,-0.08850607826635219,Muy Bajo,0
3884,19.0,1801.41,819.16,0.06751938683109586,Muy Bajo,0
3885,15.0,1693.24,772.67,-0.03449172129039638,Muy Bajo,0
3886,23.0,10885.68,1322.03,0.695188207204348,Muy Bajo,0
3887,11.0,376.17,170.0,-0.21729256317686588,Muy Bajo,0
3888,5.0,610.8,807.0,-0.3331970856184259,Muy Bajo,0
3889,14.0,24303.4,1882.01,1.2650776137466704,Muy Bajo,0
3890,2.0,19.71,849.0,-0.43749312053209966,Muy Bajo,0
3891,19.0,1713.97,1070.42,0.06756449615975944,Muy Bajo,0
3892,33.0,1709.92,150.0,0.3807065034474543,Muy Bajo,0
3893,13.0,1733.06,1460.61,-0.0657271241638846,Muy Bajo,0
3894,76.0,3457.45,849.0,1.5149915366582256,Muy Bajo,0
3895,11.0,343.1,180.0,-0.21899321848603268,Muy Bajo,0
3896,25.0,7964.88,991.0,0.5678773520906293,Muy Bajo,0
3897,9.0,303.89,150.0,-0.2692794071068836,Muy Bajo,0
3898,1.0,0.04,0.0,-0.47948840898011363,Muy Bajo,0
3899,4.0,6211.29,1580.39,-0.01906221351367613,Muy Bajo,0
3900,16.0,1983.2,1233.0,0.015202737617365864,Muy Bajo,0
3901,5.0,1120.96,958.4,-0.3007865623706511,Muy Bajo,0
3902,25.0,1872.39,969.0,0.21690284194978335,Muy Bajo,0
3903,2.0,400.23,0.0,-0.4327514705095735,Muy Bajo,0
3904,9.0,1821.06,874.53,-0.16735242302950804,Muy Bajo,0
3905,13.0,5111.04,819.0,0.1156624143012679,Muy Bajo,0
3906,1.0,0.02,1072.0,-0.4578330331863855,Muy Bajo,0
3907,19.0,10724.31,860.69,0.5817354559095612,Muy Bajo,0
3908,15.0,1296.12,819.0,-0.05640397487518441,Muy Bajo,0
3909,6.0,1499.54,749.0,-0.25952324585664005,Muy Bajo,0
3910,1.0,0.02,480.0,-0.46979260751630336,Muy Bajo,0
3911,5.0,29.36,0.0,-0.38295310841360664,Muy Bajo,0
3912,22.0,1554.82,833.77,0.12476332225865953,Muy Bajo,0
3913,19.0,3080.67,1880.0,0.162552400732224,Muy Bajo,0
3914,18.0,685.61,180.0,-0.033302314812062445,Muy Bajo,0
3915,2.0,19.8,126.13,-0.452091350334187,Muy Bajo,0
3916,4.0,2137.45,1020.0,-0.26477068774986906,Muy Bajo,0
3917,4.0,732.72,1030.0,-0.3453894982001479,Muy Bajo,0
3918,1.0,0.02,2000.0,-0.43908559234489264,Muy Bajo,0
3919,1.0,0.04,487.84,-0.46963307326878406,Muy Bajo,0
3920,3.0,1013.67,2291.35,-0.3274554251178959,Muy Bajo,0
3921,5.0,232.13,1081.85,-0.3494312652210524,Muy Bajo,0
3922,28.0,1724.68,748.06,0.2750772390853113,Muy Bajo,0
3923,8.0,334.03,688.58,-0.28037701971200646,Muy Bajo,0
3924,48.0,3310.03,1933.75,0.8644851954030035,Muy Bajo,0
3925,1.0,0.02,300.0,-0.4734289645760757,Muy Bajo,0
3926,2.0,5.04,600.0,-0.44336744967461816,Muy Bajo,0
3927,17.0,1373.36,1120.0,0.0015449989692947453,Muy Bajo,0
3928,5.0,974.7,690.86,-0.31460643787600984,Muy Bajo,0
3929,21.0,1557.57,811.47,0.10075894345492215,Muy Bajo,0
3930,1.0,0.02,0.0,-0.47948955967569623,Muy Bajo,0
3931,15.0,1824.19,682.72,-0.028774710394058586,Muy Bajo,0
3932,10.0,2551.85,673.59,-0.10565387317639864,Muy Bajo,0
3933,4.0,1764.8,1050.0,-0.2856049636826081,Muy Bajo,0
3934,1.0,0.02,0.0,-0.47948955967569623,Muy Bajo,0
3935,3.0,8041.94,2330.0,0.0776953436650158,Muy Bajo,0
3936,15.0,6521.6,2802.11,0.2843056185984337,Muy Bajo,0
3937,11.0,1359.61,833.77,-0.14730108929192134,Muy Bajo,0
3938,5.0,932.44,584.88,-0.3191788638708924,Muy Bajo,0
3939,35.0,8836.16,719.16,0.8496354993172514,Muy Bajo,0
3940,6.0,358.13,1590.0,-0.30820414984052436,Muy Bajo,0
3941,13.0,3797.43,980.0,0.04333667245876746,Muy Bajo,0
3942,12.0,730.03,2596.13,-0.12420857239326578,Muy Bajo,0
3943,6.0,250.31,1150.0,-0.3232964225390707,Muy Bajo,0
3944,3.0,3.16,1300.0,-0.40562213128299507,Muy Bajo,0
3945,4.0,179.9,902.5,-0.3797716277159947,Muy Bajo,0
3946,6.0,6851.62,1300.0,0.059538787827745666,Muy Bajo,0
3947,34.0,2288.55,860.69,0.4520672956770713,Muy Bajo,0
3948,8.0,188.0,1558.61,-0.2712024916599143,Muy Bajo,0
3949,1.0,0.02,0.0,-0.47948955967569623,Muy Bajo,0
3950,5.0,876.83,0.0,-0.3341941091445179,Muy Bajo,0
3951,19.0,1952.29,1737.59,0.09475434216400745,Muy Bajo,0
3952,6.0,297.56,150.0,-0.34077988789059194,Muy Bajo,0
3953,17.0,1901.19,888.37,0.027234195960933363,Muy Bajo,0
3954,12.0,2150.24,969.12,-0.07536593316884975,Muy Bajo,0
3955,8.0,298.18,150.0,-0.29332002590632006,Muy Bajo,0
3956,2.0,0.08,1090.18,-0.43375021382599505,Muy Bajo,0
3957,26.0,1527.78,158.0,0.20440406817184523,Muy Bajo,0
3958,24.0,5572.37,807.63,0.4028082847195821,Muy Bajo,0
3959,11.0,1918.81,0.0,-0.13197144872326755,Muy Bajo,0
3960,12.0,1666.48,150.0,-0.11974680678066127,Muy Bajo,0
3961,12.0,2534.92,695.79,-0.05875526252848201,Muy Bajo,0
3962,11.0,1845.9,969.12,-0.11658816305980337,Muy Bajo,0
3963,4.0,11.38,300.0,-0.4016390838533447,Muy Bajo,0
3964,3.0,31.52,2351.69,-0.382744220745809,Muy Bajo,0
3965,18.0,1459.01,650.0,0.02069001568962459,Muy Bajo,0
3966,22.0,1445.22,833.77,0.11845751046603896,Muy Bajo,0
3967,10.0,1942.42,1341.0,-0.127234287703316,Muy Bajo,0
3968,6.0,620.84,1304.4,-0.29885887455018667,Muy Bajo,0
3969,22.0,826.1,380.0,0.07366952388337913,Muy Bajo,0
3970,2.0,260.13,1000.0,-0.4206101094002496,Muy Bajo,0
3971,13.0,504.7,2502.74,-0.11534745221847842,Muy Bajo,0
3972,23.0,1282.13,819.16,0.13249110756702231,Muy Bajo,0
3973,2.0,100.88,1000.0,-0.42977252297666224,Muy Bajo,0
3974,30.0,1764.72,819.16,0.3262414831014878,Muy Bajo,0
3975,2.0,1.02,600.0,-0.4435987394867197,Muy Bajo,0
3976,9.0,2742.42,0.0,-0.13200941970542596,Muy Bajo,0
3977,20.0,1486.04,734.65,0.07137946910798934,Muy Bajo,0
3978,6.0,1005.69,573.72,-0.2914778002267384,Muy Bajo,0
3979,18.0,12219.47,0.0,0.626659415741617,Muy Bajo,0
3980,19.0,1853.84,980.39,0.07379310112724136,Muy Bajo,0
3981,2.0,44.88,1568.49,-0.4215098449139839,Muy Bajo,0
3982,28.0,2767.02,100.0,0.32195594322921395,Muy Bajo,0
3983,13.0,2350.68,1075.0,-0.03798258079898435,Muy Bajo,0
3984,17.0,11458.07,900.0,0.5773221250004817,Muy Bajo,0
3985,6.0,1512.1,1074.92,-0.2522163785145426,Muy Bajo,0
3986,8.0,2193.04,954.51,-0.16804697644587072,Muy Bajo,0
3987,2.0,0.04,1589.04,-0.4236745536458379,Muy Bajo,0
3988,19.0,2044.44,1022.0,0.08559983456968898,Muy Bajo,0
3989,23.0,4401.43,833.77,0.31225449508780123,Muy Bajo,0
3990,2.0,19.71,0.0,-0.4546446046640258,Muy Bajo,0
3991,20.0,5764.75,849.16,0.3198674330677647,Muy Bajo,0
3992,18.0,2243.14,809.0,0.0690168774514339,Muy Bajo,0
3993,9.0,317.58,158.0,-0.2683301401112741,Muy Bajo,0
3994,1.0,0.01,3200.0,-0.4148437872942017,Muy Bajo,0
3995,6.0,301.59,158.0,-0.34038640686137583,Muy Bajo,0
3996,24.0,1507.46,807.0,0.16892185843756313,Muy Bajo,0
3997,7.0,788.21,700.0,-0.2777272622840037,Muy Bajo,0
3998,5.0,329.04,198.0,-0.36171109303825383,Muy Bajo,0
3999,1.0,0.03,0.0,-0.4794889843279049,Muy Bajo,0
4000,27.0,5543.43,1768.8,0.4916970544830584,Muy Bajo,0
4001,19.0,4610.05,860.69,0.22995285726769946,Muy Bajo,0
4002,11.0,234.88,158.0,-0.225664075924093,Muy Bajo,0
4003,4.0,817.04,1100.0,-0.3391240267673493,Muy Bajo,0
4004,20.0,1846.27,860.69,0.09465148061508624,Muy Bajo,0
4005,8.0,13154.48,2749.93,0.4988880984106656,Muy Bajo,0
4006,13.0,2528.21,1612.16,-0.016916733914372685,Muy Bajo,0
4007,25.0,3246.51,2985.52,0.3367002367485107,Muy Bajo,0
4008,26.0,2865.54,1571.09,0.30991901539820144,Muy Bajo,0
4009,18.0,1659.66,849.15,0.0362575941689736,Muy Bajo,0
4010,9.0,710.95,330.0,-0.24222294285455545,Muy Bajo,0
4011,11.0,2079.45,1254.62,-0.09738324905757818,Muy Bajo,0
4012,3.0,4.74,972.0,-0.4121574769742219,Muy Bajo,0
4013,7.0,292.0,268.0,-0.3150038519794302,Muy Bajo,0
4014,21.0,1750.16,797.0,0.11154724386388223,Muy Bajo,0
4015,16.0,2795.89,861.0,0.05444553934479244,Muy Bajo,0
4016,5.0,35563.78,0.0,1.6615118977901435,Muy Bajo,0
4017,2.0,19.71,0.0,-0.4546446046640258,Muy Bajo,0
4018,3.0,3.28,1081.64,-0.41002653226267666,Muy Bajo,0
4019,9.0,311.06,575.56,-0.26026972657187486,Muy Bajo,0
4020,29.0,4298.2,1780.0,0.46770347410558444,Muy Bajo,0
4021,19.0,4322.74,723.21,0.21064517116161166,Muy Bajo,0
4022,1.0,0.02,500.0,-0.4693885678429953,Muy Bajo,0
4023,19.0,5945.57,964.0,0.308878772423535,Muy Bajo,0
4024,10.0,9628.95,1698.0,0.3222206262894254,Muy Bajo,0
4025,20.0,2788.46,1325.0,0.15824015719902756,Muy Bajo,0
4026,30.0,1357.98,685.07,0.3001309030485598,Muy Bajo,0
4027,9.0,877.8,497.62,-0.2292370084547621,Muy Bajo,0
4028,20.0,2364.12,156.78,0.11022548766551396,Muy Bajo,0
4029,12.0,1637.33,400.0,-0.11637344967594301,Muy Bajo,0
4030,13.0,2024.85,849.15,-0.06129175589366161,Muy Bajo,0
4031,4.0,21.38,1600.0,-0.3748011572970248,Muy Bajo,0
4032,12.0,1265.29,807.63,-0.12954375430184725,Muy Bajo,0
4033,15.0,1388.47,646.12,-0.054583156958626707,Muy Bajo,0
4034,24.0,14776.73,1900.0,0.9544471452468575,Muy Bajo,0
4035,45.0,2684.79,150.0,0.7213405761049413,Muy Bajo,0
4036,1.0,0.02,2542.0,-0.42813611719824485,Muy Bajo,0
4037,25.0,2695.16,1193.47,0.26877547144774,Muy Bajo,0
4038,5.0,3304.98,7825.14,-0.03640768474113448,Muy Bajo,0
4039,3.0,746.1,2321.0,-0.3422510171539638,Muy Bajo,0
4040,34.0,25075.84,1441.27,1.7748578604690781,Muy Bajo,0
4041,30.0,1647.63,150.0,0.3059863764236452,Muy Bajo,0
4042,43.0,2163.38,819.16,0.6574355358872275,Muy Bajo,0
4043,7.0,99.14,150.0,-0.32848384355491106,Muy Bajo,0
4044,15.0,2176.39,2721.0,0.03266633808095437,Muy Bajo,0
4045,8.0,677.25,616.81,-0.2620798291867598,Muy Bajo,0
4046,22.0,7156.9,833.77,0.44707775772584624,Muy Bajo,0
4047,30.0,3270.56,1475.89,0.426146903638809,Muy Bajo,0
4048,1.0,0.12,0.0,-0.47948380619778325,Muy Bajo,0
4049,1.0,0.02,150.0,-0.47645926212588596,Muy Bajo,0
4050,3.0,709.18,0.0,-0.39126400528683175,Muy Bajo,0
4051,13.0,3099.94,1531.08,0.014339648521888173,Muy Bajo,0
4052,2.0,99.48,2000.0,-0.40965108800204203,Muy Bajo,0
4053,1.0,0.02,640.0,-0.4665602901298391,Muy Bajo,0
4054,11.0,1168.58,819.16,-0.1585871091304289,Muy Bajo,0
4055,2.0,20.03,150.0,-0.45159589598489397,Muy Bajo,0
4056,39.0,1596.35,807.63,0.5297302803632009,Muy Bajo,0
