Cliente_ID,Frecuencia,Transaccionalidad,Ingresos,Cluster
4579,15.0,2218.14,720.0,0
4580,3.0,127.77,0.0,1
4581,2.0,19.71,764.0,1
4583,11.0,1594.5,150.0,1
4584,5.0,731.68,578.4,1
4585,4.0,141.65,650.0,1
4587,8.0,299.27,150.0,1
4588,9.0,3011.92,1120.0,0
4589,1.0,0.93,750.0,1
4590,14.0,1436.34,158.0,1
4591,28.0,598.38,0.0,0
4593,16.0,593.63,452.29,1
4594,15.0,1293.69,812.63,0
4595,13.0,6061.48,1192.0,0
4596,1.0,0.02,1200.0,2
4597,35.0,6199.93,849.15,0
4598,1.0,0.02,1948.0,2
4600,5.0,47.12,1420.0,2
4601,2.0,1.02,1786.12,2
4602,4.0,108.38,1170.0,2
4603,4.0,968.12,463.67,1
4605,5.0,4755.94,1060.55,0
4607,1.0,0.31,0.0,1
4609,6.0,2050.68,0.0,1
4610,9.0,1724.84,1820.0,2
4611,3.0,178.63,178.0,1
4612,32.0,2063.48,802.56,0
4614,17.0,2642.79,1256.49,0
4615,5.0,893.21,969.12,2
4616,6.0,276.26,155.0,1
4617,4.0,910.59,1365.0,2
4618,3.0,333.73,472.0,1
4619,1.0,0.02,2253.02,2
4620,20.0,2477.62,986.03,0
4621,3.0,40.05,0.0,1
4622,1.0,0.05,1132.0,2
4623,26.0,2082.19,1118.0,0
4624,23.0,1259.73,611.53,0
4625,3.0,70.03,1198.0,2
4628,3.0,996.72,700.0,1
4629,3.0,363.3,1637.75,2
4630,16.0,3581.98,833.77,0
4631,9.0,1251.07,954.32,2
4632,2.0,19.71,934.0,2
4633,6.0,950.03,1925.0,2
4634,23.0,1626.93,816.16,0
4635,29.0,2691.61,615.0,0
4636,28.0,1733.03,686.04,0
4638,5.0,220.19,178.0,1
4639,2.0,0.04,600.0,1
4640,3.0,157.81,150.0,1
4641,13.0,2210.99,1022.18,0
4642,4.0,203.54,0.0,1
4644,17.0,2700.58,158.0,0
4645,1.0,0.02,180.0,1
4648,17.0,1477.32,661.4,0
4650,15.0,1678.02,158.0,1
4651,15.0,3200.72,874.65,0
4652,3.0,2.94,600.0,1
4653,4.0,262.99,150.0,1
4657,14.0,1925.75,864.3,0
4658,6.0,77.25,0.0,1
4659,7.0,1434.03,1755.93,2
4660,12.0,1228.86,904.52,2
4661,8.0,1569.0,800.0,2
4662,4.0,230.77,150.0,1
4663,2.0,19.71,0.0,1
4664,10.0,3117.35,1090.62,0
4666,15.0,1948.72,930.0,0
4667,6.0,1035.4,0.0,1
4668,2.0,400.46,1326.0,2
4669,30.0,3048.57,1200.0,0
4670,10.0,2656.56,1165.76,0
4671,34.0,5274.07,819.16,0
4672,17.0,4162.8,1623.35,0
4673,7.0,244.38,1003.72,2
4674,22.0,1617.78,869.15,0
4676,12.0,1622.5,565.27,1
4677,1.0,0.02,1550.0,2
4678,1.0,0.02,550.0,1
4679,23.0,3836.39,807.63,0
4680,5.0,1020.47,1100.0,2
4681,16.0,1733.37,340.66,1
4683,13.0,3481.27,1629.41,0
4684,5.0,3148.57,1955.0,2
4685,2.0,19.71,150.0,1
4686,10.0,2170.53,833.77,2
4687,1.0,0.02,1797.09,2
4688,3.0,1097.47,650.0,1
4689,21.0,1879.49,888.37,0
4690,4.0,199.56,1003.72,2
4691,5.0,223.43,917.73,2
4692,11.0,2058.96,1130.61,2
4693,18.0,4916.59,156.0,0
4694,17.0,1634.1,0.0,1
4695,5.0,936.58,690.79,1
4696,5.0,218.99,248.0,1
4697,16.0,1407.58,807.63,0
4698,21.0,7684.56,818.55,0
4699,4.0,6240.86,0.0,0
4700,24.0,890.97,150.0,0
4701,1.0,0.02,650.0,1
4702,31.0,3134.51,1783.4,0
4703,14.0,1814.45,1360.0,2
4704,27.0,2345.74,986.0,0
4706,1.0,0.02,1250.0,2
4707,13.0,1521.67,937.59,2
4709,12.0,1084.72,849.0,2
4711,6.0,390.34,1500.0,2
4712,1.0,0.02,210.0,1
4713,34.0,1997.89,100.0,0
4714,12.0,2870.71,1003.72,0
4715,28.0,4732.11,1543.58,0
4716,15.0,1777.95,627.0,0
4717,7.0,1149.7,860.69,2
4719,11.0,275.13,158.0,1
4720,2.0,10.1,158.0,1
4721,2.0,24.0,1056.0,2
4722,30.0,2063.11,969.16,0
4723,23.0,1576.13,849.15,0
4724,35.0,944.79,510.46,0
4725,7.0,1463.04,150.0,1
4728,7.0,840.78,1220.0,2
4730,15.0,1751.98,937.59,0
4731,9.0,849.39,827.63,2
4732,2.0,0.1,2500.0,2
4733,22.0,1845.96,150.0,0
4734,23.0,2767.63,1257.49,0
4735,9.0,2062.57,1275.84,2
4736,1.0,0.02,1400.0,2
4738,19.0,3231.72,1059.0,0
4739,1.0,0.06,2200.0,2
4740,9.0,1523.98,800.0,2
4741,10.0,4843.14,1003.72,0
4742,29.0,3106.48,2287.49,0
4743,6.0,509.72,861.13,2
4744,19.0,2977.99,1234.0,0
4745,19.0,3018.68,1200.0,0
4746,2.0,1.02,200.0,1
4748,8.0,440.17,889.37,2
4749,6.0,4954.14,1800.0,0
4750,10.0,790.49,938.32,2
4751,13.0,1710.92,980.0,2
4752,11.0,1977.3,1470.0,2
4753,16.0,2240.95,833.77,0
4754,5.0,696.12,500.0,1
4755,3.0,42.79,978.61,2
4756,13.0,1527.77,665.6,1
4757,19.0,3301.07,156.78,0
4758,15.0,1869.49,1079.43,0
4759,15.0,1808.29,833.77,0
4760,11.0,2367.73,2400.0,2
4761,4.0,30.33,950.0,2
4762,13.0,1375.69,1343.0,2
4763,14.0,848.95,1202.24,2
4765,11.0,314.89,150.0,1
4766,13.0,355.28,150.0,1
4767,13.0,2734.05,1014.0,0
4768,1.0,0.02,10.0,1
4769,9.0,1162.1,1229.0,2
4770,1.0,0.02,700.0,1
4772,1.0,0.02,500.0,1
4773,13.0,2041.91,1802.2,2
4774,13.0,2123.22,1042.13,0
4775,9.0,1828.77,1585.0,2
4776,12.0,1730.53,977.95,2
4777,9.0,646.69,526.0,1
4778,23.0,2692.07,920.67,0
4779,3.0,2.19,0.0,1
4781,25.0,2231.07,1068.56,0
4782,4.0,704.12,1000.0,2
4784,29.0,3017.14,1482.04,0
4785,2.0,0.04,0.0,1
4786,7.0,280.01,203.0,1
4787,5.0,979.0,792.0,2
4788,3.0,37.47,74.0,1
4789,1.0,0.02,1200.0,2
4790,26.0,5386.35,950.0,0
4791,18.0,1242.93,620.0,0
4792,14.0,1079.33,739.45,2
4793,9.0,94.62,1710.0,2
4794,19.0,4649.96,1544.52,0
4795,9.0,2325.52,819.0,2
4796,2.0,69.76,0.0,1
4797,19.0,2219.13,812.51,0
4798,1.0,0.02,1500.0,2
4799,1.0,0.13,400.0,1
4800,7.0,893.18,819.16,2
4801,22.0,962.02,366.05,0
4802,8.0,675.15,430.0,1
4803,19.0,956.18,493.0,0
4804,9.0,945.13,1022.0,2
4805,29.0,5697.2,553.0,0
4806,2.0,19.71,1450.0,2
4807,8.0,368.18,208.0,1
4808,7.0,2128.2,1530.0,2
4809,29.0,2478.71,937.59,0
4810,26.0,2272.51,874.53,0
4811,35.0,5150.68,833.83,0
4812,35.0,1444.65,737.18,0
4813,1.0,0.31,0.0,1
4814,13.0,2173.59,1138.49,0
4815,33.0,1645.41,900.0,0
4816,4.0,1007.27,0.0,1
4817,8.0,927.79,1028.77,2
4819,19.0,1729.67,747.0,0
4821,15.0,1614.37,944.1,0
4822,6.0,204.84,928.89,2
4823,26.0,3563.4,859.58,0
4824,17.0,766.21,534.0,1
4825,3.0,200.15,1894.0,2
4826,11.0,1902.24,1115.0,2
4827,17.0,1368.93,1059.75,0
4828,5.0,454.2,800.0,2
4829,3.0,56.54,655.0,1
4831,2.0,35.04,950.0,2
4832,1.0,0.02,350.0,1
4833,1.0,0.03,0.0,1
4834,19.0,7731.88,833.77,0
4835,7.0,169.14,258.0,1
4836,13.0,474.78,280.0,1
4837,3.0,595.66,531.0,1
4838,5.0,47.12,2206.0,2
4839,1.0,0.02,1080.0,2
4840,14.0,1119.78,852.0,2
4841,17.0,1454.06,649.0,0
4842,30.0,1424.22,1029.0,0
4843,17.0,1946.67,694.61,0
4844,3.0,219.84,0.0,1
4845,1.0,0.35,471.27,1
4846,3.0,127.51,0.0,1
4847,7.0,1439.01,1827.99,2
4848,2.0,19.71,1022.18,2
4849,4.0,951.95,1031.95,2
4850,21.0,1843.07,150.0,0
4851,3.0,132.35,0.0,1
4852,5.0,71.59,1385.6,2
4853,31.0,1904.25,1254.51,0
4854,8.0,2957.99,1722.17,2
4855,19.0,496.81,248.0,1
4856,4.0,317.8,150.0,1
4857,9.0,290.81,158.0,1
4858,21.0,2595.29,1620.0,0
4859,15.0,4840.37,849.15,0
4860,9.0,392.12,1000.0,2
4861,14.0,2103.99,833.77,0
4862,12.0,779.54,807.0,2
4863,24.0,7253.49,1730.69,0
4864,2.0,19.71,900.0,2
4866,8.0,659.31,542.27,1
4868,7.0,2422.82,1595.56,2
4869,7.0,573.17,574.62,1
4870,12.0,2994.28,685.16,0
4872,13.0,1317.87,782.11,2
4873,13.0,1856.8,750.0,0
4874,1.0,0.02,0.0,1
4875,16.0,341.36,150.0,1
4876,28.0,2484.6,1070.13,0
4877,2.0,1000.05,1500.0,2
4878,13.0,1619.76,807.63,2
4879,7.0,5174.11,657.54,0
4880,17.0,949.27,807.63,0
4881,11.0,1509.87,799.24,2
4882,8.0,2202.45,653.66,1
4883,22.0,2341.33,0.0,0
4884,22.0,1616.96,860.69,0
4885,25.0,3178.01,1300.0,0
4886,11.0,300.67,150.0,1
4887,7.0,605.31,496.22,1
4888,17.0,1807.93,691.57,0
4889,1.0,0.43,0.0,1
4890,20.0,1201.26,900.0,0
4891,10.0,6437.86,0.0,0
4892,2.0,93.92,518.43,1
4893,3.0,3.23,1537.5,2
4894,9.0,301.55,728.0,1
4895,2.0,19.71,1200.0,2
4896,7.0,2135.91,1090.62,2
4897,13.0,1791.04,676.05,0
4898,34.0,1386.82,819.0,0
4899,4.0,744.8,489.99,1
4900,9.0,2852.83,0.0,1
4902,10.0,619.98,461.95,1
4903,15.0,1657.99,600.0,0
4904,6.0,224.09,158.0,1
4905,14.0,2931.94,1700.0,0
4906,1.0,0.02,0.0,1
4908,2.0,19.71,0.0,1
4910,6.0,558.91,986.03,2
4912,3.0,30.33,954.0,2
4913,9.0,2776.01,692.88,0
4914,9.0,1675.97,709.72,2
4915,9.0,2018.62,1447.75,2
4916,6.0,319.96,1090.62,2
4917,6.0,923.19,1180.0,2
4918,12.0,3049.24,1579.16,0
4919,3.0,0.17,1850.0,2
4920,5.0,658.95,412.71,1
4921,3.0,1048.35,2082.35,2
4922,15.0,1727.45,890.62,0
4923,26.0,5681.57,849.15,0
4924,17.0,3686.06,900.0,0
4925,2.0,19.72,0.0,1
4926,19.0,1263.05,819.16,0
4927,5.0,796.09,1002.54,2
4928,17.0,1616.39,849.15,0
4929,2.0,19.71,2184.0,2
4930,17.0,3593.32,1770.11,0
4931,4.0,218.43,0.0,1
4932,23.0,1924.76,672.0,0
4933,5.0,723.91,429.0,1
4934,24.0,1501.8,823.18,0
4935,6.0,239.12,800.0,2
4936,21.0,1083.0,481.0,0
4937,1.0,0.02,800.0,2
4938,20.0,2290.51,1077.29,0
4939,4.0,3000.08,816.32,2
4942,3.0,11.03,1570.0,2
4944,16.0,2029.7,601.67,0
4945,15.0,1667.47,819.16,0
4946,7.0,291.78,897.0,2
4947,7.0,1700.43,860.69,2
4948,12.0,3316.91,1200.32,0
4951,28.0,2431.29,849.15,0
4952,2.0,29.82,0.0,1
4953,16.0,6048.14,833.0,0
4954,28.0,1278.26,150.0,0
4955,1.0,0.09,0.0,1
4956,13.0,6014.16,1865.36,0
4957,9.0,54.09,80.0,1
4959,1.0,0.31,0.0,1
4960,22.0,5481.65,1000.0,0
4961,18.0,2235.65,1097.28,0
4962,26.0,1756.3,974.01,0
4963,32.0,5386.84,860.69,0
4964,20.0,1666.35,800.0,0
4965,18.0,1602.17,867.81,0
4966,22.0,2127.54,849.15,0
4967,1.0,0.02,1268.0,2
4968,13.0,2398.79,927.29,0
4969,2.0,767.66,355.0,1
4970,1.0,0.02,559.0,1
4971,20.0,2025.78,1566.2,0
4972,13.0,792.96,800.0,2
4974,19.0,2086.29,1022.18,0
4975,3.0,540.05,744.57,1
4977,8.0,866.76,808.0,2
4978,3.0,202.73,1550.0,2
4979,4.0,211.45,653.0,1
4981,15.0,1013.9,710.04,1
4982,2.0,19.71,0.0,1
4983,4.0,361.79,400.0,1
4984,30.0,1861.91,2230.0,0
4985,17.0,1611.75,807.63,0
4986,3.0,76.53,990.0,2
4987,15.0,3290.4,859.8,0
4988,1.0,0.02,830.0,2
4989,12.0,2133.33,0.0,1
4990,1.0,0.02,150.0,1
4991,9.0,2578.3,0.0,1
4992,17.0,2025.33,1132.49,0
4994,10.0,198.4,1820.26,2
4995,10.0,5256.06,158.0,0
4996,11.0,1362.99,732.1,2
4997,35.0,1876.16,807.63,0
4998,2.0,250.54,1360.0,2
4999,10.0,3683.56,1048.0,0
